Nit sqrt fn sigma_half Rn exp sigma sqrt_restart
801 0.00112040123785073 15.2570756751972 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.17097015312129e-09
802 0.00111970251518789 15.2455766291828 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 2.28642393906853e-09
803 0.00111900509814111 15.2341035038055 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.84487092269592e-09
804 0.00111830898264653 15.2226566195842 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.59289159640252e-09
805 0.00111761416466827 15.211238601082 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 1.42294265259579e-09
806 0.00111692064018554 15.1998456256525 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.29804789139598e-09
807 0.00111622840517311 15.1884782620011 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.20120136060109e-09
808 0.00111553745565018 15.1771381681771 4.61852778244065e-14 2.48689957516035e-13 0.1807635718972 3.37507799486048e-14 1.12324416434717e-09
809 0.00111484778765414 15.1658241231392 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.05873088074304e-09
810 0.00111415939720505 15.1545362563471 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.00417496540217e-09
811 0.00111347228036429 15.1432728948213 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 9.57256940381512e-10
812 0.00111278643322965 15.1320338822863 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 9.1636032095721e-10
813 0.0011121018518736 15.1208205158666 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.80290951243978e-10
814 0.00111141853242502 15.1096349445481 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.48177972301301e-10
815 0.00111073647102344 15.098473534662 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.19342815816526e-10
816 0.00111005566379641 15.0873374769306 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.93252130648625e-10
817 0.00110937610687989 15.0762264094882 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 7.69519115095818e-10
818 0.00110869779650269 15.0651397890195 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 7.47789385968645e-10
819 0.00110802072879723 15.0540768636027 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.27816473755638e-10
820 0.00110734490004782 15.0430381667553 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.09356129391381e-10
821 0.00110667030646949 15.0320243355985 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 6.92228052656674e-10
822 0.00110599694418623 15.0210339161049 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 6.76281697309378e-10
823 0.00110532480958492 15.0100628785978 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 6.61402932422561e-10
824 0.00110465389893699 14.9990900006001 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 6.47462083946948e-10
825 0.00110398420848501 14.9881152550987 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 6.3436500497005e-10
826 0.00110331573452527 14.9771355518805 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 6.22027762631205e-10
827 0.00110264847342156 14.9661512822831 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 6.10388628530245e-10
828 0.00110198242146708 14.9551646481029 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.99380545196482e-10
829 0.00110131757507625 14.9441732328131 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 5.88939563783697e-10
830 0.00110065393049963 14.9331783863917 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.79035930314831e-10
831 0.00109999148425688 14.9221817420055 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.69603919586825e-10
832 0.00109933023264075 14.9111829836383 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.60630653012595e-10
833 0.00109867017216825 14.900181209122 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.52067280779056e-10
834 0.0010980112992387 14.8891788558054 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 5.43889822068877e-10
835 0.00109735361019059 14.8781745333061 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 5.36059197031591e-10
836 0.00109669710159199 14.8671685537582 4.52970994047064e-14 2.48689957516035e-13 0.1807635718972 3.41948691584548e-14 5.28548316225397e-10
837 0.00109604176993061 14.8561613465107 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 5.21355847382665e-10
838 0.00109538761156536 14.8451555337905 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.14442710652929e-10
839 0.00109473462313492 14.8341523940871 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 5.078049092333e-10
840 0.00109408280105017 14.8231504275228 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 5.0140958052225e-10
841 0.00109343214194846 14.8121509678151 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.95251395449259e-10
842 0.00109278264235568 14.8011544472307 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.893245808546e-10
843 0.00109213429872268 14.7901613438604 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.83602491385682e-10
844 0.0010914871077361 14.7791713316028 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.7806958392016e-10
845 0.00109084106598756 14.7681837992893 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.72724526190405e-10
846 0.0010901961699803 14.7572017282137 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.6755577187696e-10
847 0.00108955241641517 14.7462204556511 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.62556215552468e-10
848 0.0010889098018696 14.7352321675584 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 4.5772230450325e-10
849 0.00108826832307107 14.7242343348061 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.53003856648593e-10
850 0.00108762797665118 14.7132257595543 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.28626015289046e-14 4.48457715407358e-10
851 0.00108698875918956 14.7022063746367 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 4.4403813959093e-10
852 0.0010863506674994 14.6911814071667 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.39754899161926e-10
853 0.00108571369817767 14.6801477782445 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.35571578805138e-10
854 0.00108507784799361 14.66910572275 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.31542357404169e-10
855 0.00108444311370759 14.658063628659 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.27584190276775e-10
856 0.00108380949195119 14.6470233854598 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.23762358536806e-10
857 0.00108317697957672 14.6359785165049 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.20026680103547e-10
858 0.0010825455732717 14.6249316357809 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.16384260404357e-10
859 0.00108191526991419 14.6138811183226 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.12856415721308e-10
860 0.00108128606626412 14.6028276930104 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 4.09388078992379e-10
861 0.00108065795904411 14.5917731089768 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.0600900419463e-10
862 0.00108003094517795 14.5807184962503 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 4.02732514004356e-10
863 0.00107940502142156 14.5696652053498 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.99541733031583e-10
864 0.00107878018467433 14.5586149496668 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.96392252355326e-10
865 0.00107815643180853 14.5475660647856 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.9333158952104e-10
866 0.00107753375959385 14.5365192786141 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.90355303636625e-10
867 0.00107691216501893 14.5254872492133 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.87414100799788e-10
868 0.00107629164490852 14.5144628325088 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.8456393625097e-10
869 0.0010756721962184 14.5034518880838 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.81777276459161e-10
870 0.00107505381581108 14.4924486001574 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.79018150198362e-10
871 0.00107443650071248 14.4814525219019 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.76338071816917e-10
872 0.00107382024783265 14.4704650698427 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.73734820868776e-10
873 0.00107320505405406 14.4594854061429 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.7114622486456e-10
874 0.00107259091645062 14.448514134963 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.68638009007327e-10
875 0.0010719778319106 14.4375518777218 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.66181307498437e-10
876 0.001071365797499 14.4265993045664 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.63754359966606e-10
877 0.00107075481021868 14.4156586168576 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.6140201942203e-10
878 0.00107014486701518 14.4047335051674 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.59072327427157e-10
879 0.00106953596500459 14.3938292244554 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.56769724874084e-10
880 0.00106892810116177 14.3829392076903 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.54542173397476e-10
881 0.00106832127257661 14.3720642380806 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.52371909428939e-10
882 0.00106771547634166 14.3612030147792 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.50191431408575e-10
883 0.00106711070944643 14.35035597508 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.4807490223443e-10
884 0.00106650696906385 14.3395257104341 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.46006778784158e-10
885 0.00106590425223896 14.328713939409 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.43963080240428e-10
886 0.00106530255611137 14.3179232153371 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.41946027049289e-10
887 0.00106470187776608 14.3071526734655 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.39994254971998e-10
888 0.00106410221440578 14.296399039146 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.5527136788005e-14 3.3803404519972e-10
889 0.00106350356315987 14.2856667258921 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.36147110147067e-10
890 0.0010629059211209 14.2749528215922 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.34269500967821e-10
891 0.0010623092855182 14.2642569438772 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.32434080263511e-10
892 0.00106171365347763 14.2535841830935 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.30607985432607e-10
893 0.00106111902223338 14.2429312817555 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.28833849039256e-10
894 0.0010605253890037 14.2322988344727 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.27091242979805e-10
895 0.00105993275092064 14.2216857576 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.25375282272944e-10
896 0.0010593411052966 14.2110958342696 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.23657989298454e-10
897 0.00105875044928272 14.2005310769445 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.21986437512578e-10
898 0.0010581607801865 14.1899904452569 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.20344195614553e-10
899 0.00105757209520885 14.1794717351332 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.18725934533859e-10
900 0.00105698439167767 14.1689774251397 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.17104120739486e-10
901 0.00105639766685961 14.1585047978382 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.17105453007116e-10
902 0.00105581191797866 14.1480533276848 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 2.28823182624183e-10
903 0.0010552271423987 14.137624363074 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.84567916505785e-10
904 0.00105464333737393 14.1272174532485 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 1.59360524776275e-10
905 0.00105406050028334 14.1168330068123 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.50830475781549e-14 1.42348799414549e-10
906 0.00105347862839666 14.1064767445511 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 1.29849908603319e-10
907 0.00105289771909289 14.0961427455263 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.20154552973872e-10
908 0.00105231776970438 14.0858306894403 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 1.1234169150498e-10
909 0.00105173877759857 14.0755405719131 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.05905506586623e-10
910 0.00105116074013445 14.0652632674957 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 1.00425889826283e-10
911 0.00105058365470034 14.0549976340774 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 9.57558476955001e-11
912 0.00105000751868189 14.0447465376355 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 9.16791087490765e-11
913 0.0010494323294683 14.0345153409867 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.80322481577878e-11
914 0.00104885808448474 14.0242974882451 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 8.48303649547688e-11
915 0.00104828478114349 14.0140935045842 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 8.19926349038269e-11
916 0.00104771241686352 14.0038943983999 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.94742049947672e-11
917 0.00104714098910552 13.9936939902016 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.70072894340501e-11
918 0.00104657049530577 13.9834957419548 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.48605621936349e-11
919 0.00104600093292673 13.9732991746603 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 7.28861415666415e-11
920 0.00104543229942777 13.9631055612579 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 7.09721170721878e-11
921 0.00104486459229669 13.9529160635307 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 6.9289018966856e-11
922 0.00104429780902393 13.9427285045857 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 6.77120581826784e-11
923 0.00104373194709462 13.9325432789657 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 6.62665478046165e-11
924 0.00104316700401563 13.9223607869176 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 6.47877307358158e-11
925 0.00104260297731829 13.9121814246313 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 6.35185237740643e-11
926 0.0010420398645179 13.9020055788225 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 6.22821794138417e-11
927 0.00104147766314444 13.8918340912278 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 6.11422024121566e-11
928 0.00104091637074211 13.8816684500968 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 5.9983129574448e-11
929 0.00104035598487862 13.8715078021971 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 5.89803761386065e-11
930 0.00103979650310126 13.8613557321323 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.79785108811848e-11
931 0.0010392379229911 13.8512101508701 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.70392622023519e-11
932 0.00103868024211717 13.8410708710099 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.62043744878338e-11
933 0.00103812345808407 13.8309375483043 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.53361800825769e-11
934 0.00103756756847684 13.8208111666386 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.44702061233693e-11
935 0.00103701257091737 13.810692781184 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 5.36539701556649e-11
936 0.00103645846302092 13.8005830663764 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 5.29243315838812e-11
937 0.00103590524239072 13.7904826381434 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.22453191820205e-11
938 0.0010353529066891 13.7803915723672 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.15316678217914e-11
939 0.00103480145354595 13.7703082812888 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.08832975754103e-11
940 0.00103425088061559 13.7602339497537 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 5.02624608600399e-11
941 0.00103370118556256 13.7501677355319 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 4.95741225847723e-11
942 0.00103315236604473 13.7401114967783 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.33066907387547e-14 4.89870366493506e-11
943 0.00103260441975772 13.7300698615278 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.84234874420508e-11
944 0.00103205734437894 13.7200401524595 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.78737050002565e-11
945 0.00103151113759825 13.7100198917767 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.73452388405349e-11
946 0.00103096579713169 13.7000091995806 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.68340921599975e-11
947 0.00103042132068643 13.6900082316897 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.63429294939033e-11
948 0.00102987770593543 13.6800171704063 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.58739712883016e-11
949 0.00102933495068624 13.6700362522141 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.54312143460811e-11
950 0.0010287930526518 13.6600668305352 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.49262849144816e-11
951 0.00102825200955037 13.6501084148825 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.44657644038671e-11
952 0.00102771181917927 13.6401617343256 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.40252279076958e-11
953 0.00102717247926609 13.6302263412824 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.3615777656214e-11
954 0.00102663398760505 13.6203049663809 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.32471836120385e-11
955 0.00102609634196194 13.6103944077602 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.28390656281863e-11
956 0.00102555954012384 13.6004838862917 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.24473789450985e-11
957 0.00102502357989165 13.5905741623847 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.21298551600557e-11
958 0.00102448845905867 13.5806660014287 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.37507799486048e-14 4.17412771014369e-11
959 0.0010239541754502 13.5707626826604 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.1385561644347e-11
960 0.00102342072689732 13.5608676831346 4.48530101948563e-14 2.49578135935735e-13 0.1807635718972 3.41948691584548e-14 4.10840250708588e-11
961 0.00102288811116891 13.5509773577705 4.52970994047064e-14 2.49578135935735e-13 0.1807635718972 3.46389583683049e-14 4.07260891677197e-11
962 0.001022356326144 13.5410939410634 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 4.04511979468225e-11
963 0.00102182536967677 13.5312156174348 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.99955624175163e-11
964 0.00102129523958805 13.5213427904127 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.96793709001031e-11
965 0.00102076593375955 13.511475863863 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.93871602000218e-11
966 0.00102023745003299 13.5016152351208 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.9075409574707e-11
967 0.00101970978632471 13.4917616969809 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.88049592459083e-11
968 0.00101918294046976 13.4819178903509 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.85056431184694e-11
969 0.0010186569103845 13.4720824791428 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.82502918228056e-11
970 0.00101813169395548 13.4622589919636 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.79576370335144e-11
971 0.0010176072890844 13.4524475601179 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.77169406817757e-11
972 0.00101708369369868 13.4426451577799 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.74460462637671e-11
973 0.00101656090570668 13.4328520040823 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.46389583683049e-14 3.72013531091397e-11
974 0.00101603892304336 13.4230683497387 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.69571040437222e-11
975 0.0010155177436233 13.4132964585237 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.67115227106751e-11
976 0.00101499736542321 13.4035354711293 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.65147911907115e-11
977 0.00101447778634434 13.3937849422711 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.62443408619129e-11
978 0.00101395900440027 13.3840488031056 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.60400598253818e-11
979 0.00101344101748291 13.3743241999994 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.5796698938384e-11
980 0.00101292382364049 13.3646125485942 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.55910856342234e-11
981 0.00101240742078668 13.3549236441537 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.53241880191035e-11
982 0.00101189180695727 13.3452488901492 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.50519613334654e-11
983 0.00101137698014453 13.3355889706822 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.4872549292686e-11
984 0.00101086293828256 13.325946370821 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.46545014906496e-11
985 0.00101034967947156 13.3163180546268 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.44368977778231e-11
986 0.00100983720163716 13.3067032221603 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.50830475781549e-14 3.42734729485983e-11
987 0.00100932550287824 13.297101985964 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.40460992731551e-11
988 0.00100881458115154 13.287514492761 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.38542527344998e-11
989 0.0010083044345599 13.2779477343475 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.37037064923607e-11
990 0.0010077950610885 13.268397380993 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.34900995824228e-11
991 0.00100728645882509 13.2588657243834 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.33004734898168e-11
992 0.00100677862581966 13.2493508564946 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.41948691584548e-14 3.31570326750352e-11
993 0.00100627156010535 13.2398495098138 4.48530101948563e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.29589688874421e-11
994 0.00100576525980722 13.2303419622391 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.27804450250824e-11
995 0.00100525972293486 13.2208272467107 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.26370042103008e-11
996 0.00100475494762664 13.2113050832943 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.33066907387547e-14 3.24669180429282e-11
997 0.00100425093191703 13.201773033654 4.52970994047064e-14 2.49134046725885e-13 0.1807635718972 3.37507799486048e-14 3.22826210208405e-11
